avg_throughput,min_throughput,std_throughput,low_tp_count,low_tp_ratio,avg_throughput_low_tp,consecutive_low_tp_max,max_speed,pct_speed_above_40,avg_speed_low_tp,max_speed_low_tp,num_unique_serving_pci,handover_count,handover_rate,handover_count_low_tp,avg_rsrp,min_rsrp,avg_rsrp_low_tp,avg_sinr,min_sinr,avg_sinr_low_tp,avg_rb,min_rb,avg_rb_low_tp,min_rb_low_tp,pct_rb_below_160,avg_neighbor_advantage,max_neighbor_advantage,neighbor_stronger_ratio,avg_close_neighbor_count,overlap_ratio,same_mod30_exists,same_mod30_count,same_mod30_ratio,avg_serving_tilt,max_serving_tilt,avg_serving_beamwidth,avg_serving_height,avg_serving_distance_km,max_serving_distance_km,pct_distance_gt_1km,avg_distance_low_tp,answer
622.405,297.73,284.11587355435734,4,0.4,317.48749999999995,4,37,0.0,23.0,32.0,2,3,0.3333333333333333,3,-81.89399999999999,-87.84,-84.2525,11.193999999999999,1.77,6.5649999999999995,210.84,209.51,211.09249999999997,210.79,0.0,-11.304999999999998,-0.7299999999999898,0.0,0.1,0.1,0,0,0.0,5.4,11,6.0,16.42,0.2601602193110377,0.29358809169829064,0.0,0.275575426739565,C5
732.5649999999999,230.63,412.2589024239232,4,0.4,278.40999999999997,4,39,0.0,25.25,39.0,2,1,0.1111111111111111,1,-81.656,-86.26,-83.315,3.7659999999999996,-1.52,0.7049999999999998,201.83800000000002,161.0,197.7175,161.0,0.0,-0.7140000000000001,5.25,0.4,0.6,0.6,1,1,0.1,19.2,27,6.0,51.82000000000001,0.12024016194337281,0.14995426591815525,0.0,0.10715627220698205,C3
922.385,373.86,435.5495856769161,4,0.4,502.3975,4,36,0.0,21.0,36.0,2,1,0.1111111111111111,1,-87.467,-89.02,-87.90499999999999,15.545000000000002,13.53,14.504999999999999,207.19400000000002,204.51,205.755,204.51,0.0,-8.998000000000001,-5.030000000000001,0.0,0.0,0.0,1,10,1.0,21.0,21,6.0,48.1,0.03218614623632045,0.03382382374791255,0.0,0.03312912371475933,C6
801.304,453.76,295.12016521335096,4,0.4,467.4325,4,38,0.0,21.5,34.0,2,1,0.1111111111111111,1,-87.15,-89.54,-86.81,8.434999999999999,6.59,8.52,208.407,204.59,207.29250000000002,204.61,0.0,-0.34099999999999825,2.1299999999999955,0.4,1.0,1.0,0,0,0.0,7.4,14,6.0,5.0,0.07719399279422362,0.078733488970668,0.0,0.07745057549029769,C4
887.9970000000001,448.6,359.0177385295731,4,0.4,473.0525,4,33,0.0,17.5,33.0,3,2,0.2222222222222222,0,-86.547,-89.56,-88.19749999999999,24.024,19.1,22.935000000000002,210.469,209.41,210.33249999999998,209.45,0.0,-16.512,-9.61,0.0,0.0,0.0,0,0,0.0,9.8,13,6.0,21.619999999999997,1.1865075910476235,2.8298040376333735,0.4,2.8284083051394133,C2
726.899,352.32,316.88335030242416,4,0.4,373.94000000000005,4,36,0.0,28.5,36.0,2,1,0.1111111111111111,1,-86.08599999999998,-88.52,-85.74249999999999,21.875999999999998,20.57,22.417499999999997,193.751,161.02,195.3175,187.91,0.0,-12.942000000000002,-2.219999999999999,0.0,0.4,0.4,1,4,0.4,19.2,27,6.0,51.82000000000001,0.16111089109553572,0.20726736707883825,0.0,0.14957177209971007,C4
586.1519999999999,218.49,351.3887663669527,4,0.4,234.5575,4,35,0.0,15.75,35.0,2,1,0.1111111111111111,1,-89.56899999999999,-92.56,-89.1875,20.49,19.39,19.955000000000002,206.223,198.62,205.18500000000003,198.62,0.0,-18.472,-16.230000000000004,0.0,0.0,0.0,1,7,0.7,36.4,46,6.0,52.36,0.1264935341080588,0.20726736707883825,0.0,0.14957177209971007,C1
1040.123,426.17,499.7649937731845,4,0.4,479.845,4,74,0.4,61.75,74.0,2,1,0.1111111111111111,1,-81.66799999999999,-87.96,-85.5225,12.806000000000001,5.14,9.4375,208.43200000000002,198.53,206.815,198.53,0.0,-5.180000000000002,8.11,0.1,0.3,0.3,0,0,0.0,12.8,14,6.0,5.0,0.024644263572103187,0.028710597396010982,0.0,0.022763264645140276,C7
948.51,349.77,524.7000092751414,4,0.4,433.41249999999997,4,36,0.0,10.5,32.0,3,2,0.2222222222222222,0,-76.30499999999999,-88.95,-83.22,15.716000000000003,4.98,10.0425,204.202,181.0,205.3175,198.83,0.0,-9.333,6.530000000000001,0.2,0.4,0.4,0,0,0.0,16.6,20,6.0,26.48,1.072951507187438,2.5945814763883273,0.4,2.5729009203129016,C2
1000.05,479.26,445.86823185530693,4,0.4,497.07,4,32,0.0,16.5,29.0,2,1,0.1111111111111111,1,-83.014,-88.56,-87.67,17.466,12.71,14.155,211.18399999999997,210.99,211.19750000000002,210.99,0.0,-11.541,-2.1299999999999955,0.0,0.4,0.4,0,0,0.0,9.8,14,6.0,16.360000000000003,0.043931569749204355,0.06987700971403508,0.0,0.031369392917322964,C4
791.1919999999999,308.36,340.8722329162839,4,0.4,416.645,4,37,0.0,14.0,26.0,2,3,0.3333333333333333,3,-83.902,-87.7,-85.0175,18.669000000000004,11.99,16.8825,205.76999999999998,192.17,204.67999999999998,192.17,0.0,-14.152000000000001,-3.1199999999999903,0.0,0.0,0.0,0,0,0.0,21.4,25,6.0,64.35,0.14335442036316084,0.192479763825235,0.0,0.16137945160733755,C5
824.8519999999999,67.56,461.379862051506,4,0.4,311.075,4,35,0.0,11.0,26.0,3,2,0.2222222222222222,0,-82.252,-89.21,-84.405,14.702000000000002,6.0,11.592500000000001,209.02200000000002,196.0,207.3475,196.0,0.0,-9.362,3.1099999999999994,0.2,0.1,0.1,0,0,0.0,24.3,45,6.0,60.04,1.071438837181042,2.602386130540827,0.4,2.591784089084424,C2
648.0330000000001,165.96,412.3680726689043,4,0.4,185.925,4,31,0.0,19.5,26.0,3,2,0.2222222222222222,0,-83.96400000000001,-88.58,-85.285,7.561,1.86,3.9175,201.69,166.0,204.03750000000002,192.77,0.0,-4.794999999999999,0.769999999999996,0.1,0.3,0.3,0,0,0.0,15.4,20,6.6,35.42,1.1063159430062819,2.500080897961037,0.4,2.4985497419746427,C2
827.049,414.38,283.73851837563404,3,0.3,473.69,3,39,0.0,24.666666666666668,38.0,2,1,0.1111111111111111,1,-82.68299999999999,-89.63,-86.74333333333334,5.486,1.51,2.9466666666666668,206.955,190.87,204.30000000000004,190.94,0.0,-0.25000000000000144,6.019999999999996,0.5,0.4,0.4,0,0,0.0,12.8,16,6.0,22.699999999999996,0.02963573616453356,0.035383092179499476,0.0,0.02853550955928881,C3
670.887,221.63,394.1790970288055,4,0.4,278.2125,4,38,0.0,32.0,38.0,2,3,0.3333333333333333,3,-82.578,-88.43,-83.55250000000001,10.668000000000001,7.51,9.85,206.53599999999997,192.44,208.17,206.89,0.0,-10.014000000000001,-6.640000000000001,0.0,0.0,0.0,0,0,0.0,27.0,27,6.0,118.2,0.1018032219660873,0.12047897922485687,0.0,0.10132400316552816,C5
706.371,293.89,382.34512403935094,4,0.4,315.02250000000004,4,36,0.0,23.75,28.0,2,1,0.1111111111111111,1,-85.47099999999999,-89.54,-86.5975,4.856,0.73,3.1375,209.881,204.97,210.595,209.72,0.0,-3.6400000000000006,1.1300000000000097,0.1,0.4,0.4,1,10,1.0,20.0,20,6.0,48.2,0.0619862422415996,0.06498295128037525,0.0,0.06446670339112853,C6
852.0330000000001,335.7,382.1211738601019,4,0.4,415.5725,4,35,0.0,21.75,34.0,2,1,0.1111111111111111,1,-79.55499999999999,-87.92,-84.295,10.163,-1.92,2.9299999999999997,207.533,190.97,206.1275,190.97,0.0,-4.907999999999999,4.609999999999999,0.2,0.5,0.4,1,10,1.0,14.0,14,6.0,18.6,0.01786648586972493,0.020022812721639412,0.0,0.016788322443767687,C6
624.175,177.04,411.7466003435177,4,0.4,190.915,4,39,0.0,22.75,39.0,3,2,0.2222222222222222,0,-86.15599999999999,-89.33,-85.7675,18.896,15.16,17.817500000000003,205.699,183.94,199.5775,183.94,0.0,-20.472999999999995,-9.75,0.0,0.0,0.0,0,0,0.0,12.0,16,8.4,23.22,1.1702946469845092,2.753849364707941,0.4,2.7526375667843195,C2
715.2450000000001,339.06,235.93337704859724,4,0.4,454.4525,4,39,0.0,26.75,39.0,2,1,0.1111111111111111,1,-81.98299999999999,-86.64,-84.32,21.996000000000002,18.04,20.11,201.67,190.49,199.4325,190.49,0.0,-16.495000000000005,-2.769999999999996,0.0,0.1,0.1,0,0,0.0,19.2,27,6.0,51.82000000000001,0.14775986360506194,0.20333726159939677,0.0,0.1375351947444728,C3
625.553,145.93,375.29422744916644,4,0.4,223.06749999999997,4,75,0.3,61.75,75.0,2,1,0.1111111111111111,1,-82.455,-87.02,-84.735,7.244999999999999,3.01,4.8425,193.219,183.39,195.09500000000003,191.25,0.0,-0.35500000000000115,2.8499999999999943,0.6,0.8,0.8,0,0,0.0,17.0,20,6.0,34.82,0.09919386864724936,0.10943091325123541,0.0,0.09908732851219088,C7
583.29,241.19,287.5923994900499,4,0.4,289.58000000000004,4,32,0.0,14.0,24.0,2,1,0.1111111111111111,1,-86.318,-87.86,-86.1025,21.079,20.5,21.105,163.0895,91.375,99.61875,91.375,0.4,-20.651,-19.069999999999993,0.0,0.0,0.0,1,6,0.6,21.8,27,6.0,52.18000000000001,0.14308486532372147,0.20726470952300177,0.0,0.14927835255656485,C8
711.5200000000001,0.0,517.4788725907347,4,0.4,145.82999999999998,4,33,0.0,16.5,32.0,2,1,0.1111111111111111,1,-81.623,-88.17,-85.79,12.084,0.04,5.3,187.554,160.0,165.25,160.0,0.0,-7.676000000000002,3.8799999999999955,0.1,0.2,0.2,0,0,0.0,11.0,14,6.0,5.0,0.15754953464843807,0.21883347508583884,0.0,0.10347789059319108,C3
633.787,258.6,302.7070151171114,4,0.4,294.90250000000003,4,39,0.0,11.75,25.0,2,1,0.1111111111111111,1,-80.714,-89.75,-84.3725,9.854000000000001,0.3,6.692500000000001,163.18449999999999,92.01,100.97625,92.01,0.4,-5.633000000000001,7.980000000000004,0.5,0.4,0.4,0,0,0.0,20.2,25,6.0,58.8,0.12986808435466402,0.14666613817000254,0.0,0.13145439558346161,C8
654.077,153.59,354.74730753187,4,0.4,264.735,4,38,0.0,34.5,38.0,2,3,0.3333333333333333,3,-76.92999999999999,-88.03,-77.84,2.4199999999999995,-3.69,1.25,203.04100000000003,176.0,195.49,176.0,0.0,-1.8890000000000016,9.549999999999997,0.5,0.5,0.5,0,0,0.0,19.0,25,6.0,53.25,0.14876695732574008,0.3129263476582184,0.0,0.138888335108546,C5
976.4640000000002,494.6,415.67103703128834,4,0.4,502.99249999999995,4,29,0.0,14.0,29.0,3,2,0.2222222222222222,0,-86.496,-88.97,-86.7275,19.066,18.55,18.880000000000003,208.737,198.77,210.48499999999999,209.88,0.0,-17.352000000000004,-14.799999999999997,0.0,0.0,0.0,0,0,0.0,19.0,21,6.0,27.330000000000002,1.179034214237446,2.472892636240009,0.4,2.472892636240009,C2
843.923,407.07,367.8900352626523,4,0.4,417.9,4,37,0.0,24.0,36.0,2,3,0.3333333333333333,3,-85.38300000000001,-88.7,-86.04750000000001,13.015,9.57,11.567499999999999,209.47599999999997,203.7,208.4925,203.7,0.0,-13.782999999999998,-7.709999999999994,0.0,0.0,0.0,0,0,0.0,13.0,21,6.0,21.65,0.24390710521553355,0.3236514059391647,0.0,0.24462271232413985,C5
1059.551,401.19,527.1808654100074,4,0.4,504.7975,4,38,0.0,16.5,38.0,3,2,0.2222222222222222,0,-73.134,-87.03,-79.0,11.721,-4.15,3.02,209.38899999999998,203.92,208.07999999999998,203.92,0.0,-12.584999999999999,3.9000000000000057,0.1,0.0,0.0,0,0,0.0,23.6,26,6.0,57.54,1.0346717813662811,2.5638359520955194,0.4,2.5550709054060268,C2
677.899,330.77,302.03158769498856,4,0.4,362.4375,4,35,0.0,15.25,29.0,2,1,0.1111111111111111,1,-85.85799999999999,-90.04,-87.8275,17.125,12.88,16.4525,196.54000000000002,167.34,199.375,182.91,0.0,-11.612,-2.8400000000000034,0.0,0.1,0.1,0,0,0.0,15.8,20,17.4,26.880000000000003,0.18071289167191787,0.19596133358968673,0.0,0.17769790844118344,C1
610.332,287.77,256.3734239910387,4,0.4,333.8325,4,34,0.0,21.75,28.0,2,1,0.1111111111111111,1,-88.71199999999999,-93.39,-90.1925,5.659999999999999,2.48,4.8475,207.01099999999997,201.8,207.6375,205.44,0.0,-4.789999999999999,-0.12000000000000455,0.0,0.2,0.2,0,0,0.0,12.8,14,6.0,5.0,0.13107772267534187,0.1397043849168554,0.0,0.1295037515723379,C1
1043.2140000000002,556.02,429.4849085746009,4,0.4,568.0575,4,38,0.0,15.75,19.0,2,3,0.3333333333333333,3,-83.533,-88.17,-85.715,17.023000000000003,10.75,13.325,210.058,208.18,209.89,208.18,0.0,-16.657999999999998,-11.239999999999995,0.0,0.0,0.0,0,0,0.0,18.4,20,6.0,35.9,0.13729023805345192,0.20568488457090556,0.0,0.15447034732998904,C5
671.5200000000001,0.0,565.9999462308572,4,0.4,45.83,4,72,0.4,56.5,72.0,2,1,0.1111111111111111,1,-81.623,-88.17,-85.79,12.084,0.04,5.3,187.554,160.0,165.25,160.0,0.0,-8.521000000000003,3.8799999999999955,0.1,0.2,0.2,0,0,0.0,11.0,14,6.0,5.0,0.15754953464843807,0.21883347508583884,0.0,0.10347789059319108,C7
